iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
ARG,South America,Argentina,2020-03-24,387.0,86.0,45.571,6.0,2.0,0.571,8.547,1.899,1.007,0.133,0.044,0.013,2.11,,,,,,,,,3244.0,445.0,0.072,0.01,270.0,0.006,0.223,4.5,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-03-25,387.0,0.0,44.0,8.0,2.0,0.857,8.547,0.0,0.972,0.177,0.044,0.019,2.03,,,,,,,,,3794.0,550.0,0.084,0.012,320.0,0.007,0.242,4.1,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-03-26,502.0,115.0,57.857,9.0,1.0,0.857,11.087,2.54,1.278,0.199,0.022,0.019,1.97,,,,,,,,,4380.0,586.0,0.097,0.013,382.0,0.008,0.25,4.0,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-03-27,589.0,87.0,65.857,13.0,4.0,1.429,13.009,1.922,1.455,0.287,0.088,0.032,1.88,,,,,,,,,4837.0,457.0,0.107,0.01,414.0,0.009,0.262,3.8,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-03-28,690.0,101.0,76.0,18.0,5.0,2.0,15.24,2.231,1.679,0.398,0.11,0.044,1.8,,,,,,,,,5319.0,482.0,0.117,0.011,436.0,0.01,0.252,4.0,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-03-29,745.0,55.0,68.429,19.0,1.0,2.143,16.454,1.215,1.511,0.42,0.022,0.047,1.71,,,,,,,,,6037.0,718.0,0.133,0.016,504.0,0.011,0.236,4.2,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-03-30,820.0,75.0,74.143,23.0,4.0,2.714,18.111,1.656,1.638,0.508,0.088,0.06,1.69,,,,,,,,,6697.0,660.0,0.148,0.015,557.0,0.012,0.233,4.3,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-03-31,1054.0,234.0,95.286,27.0,4.0,3.0,23.279,5.168,2.105,0.596,0.088,0.066,1.66,,,,,,,,,7367.0,670.0,0.163,0.015,589.0,0.013,0.216,4.6,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,-277.5,-0.36,-0.06,-6.12896941876167
ARG,South America,Argentina,2020-04-01,1054.0,0.0,95.286,28.0,1.0,2.857,23.279,0.0,2.105,0.618,0.022,0.063,1.54,,,,,,,,,8438.0,1071.0,0.186,0.024,663.0,0.015,0.193,5.2,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-02,1133.0,79.0,90.143,36.0,8.0,3.857,25.024,1.745,1.991,0.795,0.177,0.085,1.45,,,,,,,,,10110.0,1672.0,0.223,0.037,819.0,0.018,0.166,6.0,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-03,1265.0,132.0,96.571,39.0,3.0,3.714,27.939,2.915,2.133,0.861,0.066,0.082,1.4,,,,,,,,,11714.0,1604.0,0.259,0.035,982.0,0.022,0.147,6.8,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-04,1451.0,186.0,108.714,43.0,4.0,3.571,32.047,4.108,2.401,0.95,0.088,0.079,1.35,,,,,,,,,13118.0,1404.0,0.29,0.031,1114.0,0.025,0.137,7.3,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-05,1451.0,0.0,100.857,44.0,1.0,3.571,32.047,0.0,2.228,0.972,0.022,0.079,1.25,,,,,,,,,14204.0,1086.0,0.314,0.024,1167.0,0.026,0.128,7.8,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-06,1554.0,103.0,104.857,48.0,4.0,3.571,34.322,2.275,2.316,1.06,0.088,0.079,1.21,,,,,,,,,15572.0,1368.0,0.344,0.03,1268.0,0.028,0.121,8.3,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-07,1628.0,74.0,82.0,56.0,8.0,4.143,35.957,1.634,1.811,1.237,0.177,0.092,1.17,,,,,,,,,17258.0,1686.0,0.381,0.037,1413.0,0.031,0.11,9.1,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-08,1715.0,87.0,94.429,63.0,7.0,5.0,37.878,1.922,2.086,1.391,0.155,0.11,1.17,,,,,,,,,19266.0,2008.0,0.426,0.044,1547.0,0.034,0.104,9.6,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-09,1795.0,80.0,94.571,72.0,9.0,5.143,39.645,1.767,2.089,1.59,0.199,0.114,1.16,,,,,,,,,21121.0,1855.0,0.466,0.041,1573.0,0.035,0.098,10.2,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-10,1975.0,180.0,101.429,82.0,10.0,6.143,43.621,3.976,2.24,1.811,0.221,0.136,1.16,,,,,,,,,22840.0,1719.0,0.504,0.038,1589.0,0.035,0.102,9.8,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-11,1975.0,0.0,74.857,83.0,1.0,5.714,43.621,0.0,1.653,1.833,0.022,0.126,1.14,,,,,,,,,24662.0,1822.0,0.545,0.04,1649.0,0.036,0.096,10.4,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-12,2142.0,167.0,98.714,90.0,7.0,6.571,47.309,3.688,2.18,1.988,0.155,0.145,1.17,,,,,,,,,26253.0,1591.0,0.58,0.035,1721.0,0.038,0.093,10.8,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-13,2208.0,66.0,93.429,97.0,7.0,7.0,48.767,1.458,2.063,2.142,0.155,0.155,1.16,,,,,,,,,28118.0,1865.0,0.621,0.041,1792.0,0.04,0.09,11.1,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-14,2277.0,69.0,92.714,102.0,5.0,6.571,50.291,1.524,2.048,2.253,0.11,0.145,1.16,,,,,,,,,30233.0,2115.0,0.668,0.047,1854.0,0.041,0.093,10.8,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-15,2443.0,166.0,104.0,111.0,9.0,6.857,53.957,3.666,2.297,2.452,0.199,0.151,1.17,,,,,,,,,32535.0,2302.0,0.719,0.051,1896.0,0.042,0.096,10.4,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-16,2571.0,128.0,110.857,115.0,4.0,6.143,56.784,2.827,2.448,2.54,0.088,0.136,1.14,,,,,,,,,34895.0,2360.0,0.771,0.052,1968.0,0.043,0.096,10.4,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-17,2669.0,98.0,99.143,123.0,8.0,5.857,58.949,2.164,2.19,2.717,0.177,0.129,1.12,,,,,,,,,37089.0,2194.0,0.819,0.048,2036.0,0.045,0.09,11.1,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-18,2758.0,89.0,111.857,129.0,6.0,6.571,60.914,1.966,2.471,2.849,0.133,0.145,1.13,,,,,,,,,39370.0,2281.0,0.87,0.05,2101.0,0.046,0.091,11.0,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-19,2839.0,81.0,99.571,132.0,3.0,6.0,62.703,1.789,2.199,2.915,0.066,0.133,1.14,,,,,,,,,41001.0,1631.0,0.906,0.036,2107.0,0.047,0.09,11.1,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-20,2941.0,102.0,104.714,136.0,4.0,5.571,64.956,2.253,2.313,3.004,0.088,0.123,1.18,,,,,,,,,43387.0,2386.0,0.958,0.053,2181.0,0.048,0.088,11.4,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-21,3031.0,90.0,107.714,147.0,11.0,6.429,66.944,1.988,2.379,3.247,0.243,0.142,1.21,,,,,,,,,46283.0,2896.0,1.022,0.064,2293.0,0.051,0.089,11.2,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-22,3144.0,113.0,100.143,152.0,5.0,5.857,69.44,2.496,2.212,3.357,0.11,0.129,1.25,,,,,,,,,48947.0,2664.0,1.081,0.059,2345.0,0.052,0.084,11.9,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-23,3435.0,291.0,123.429,165.0,13.0,7.143,75.867,6.427,2.726,3.644,0.287,0.158,1.3,,,,,,,,,51664.0,2717.0,1.141,0.06,2396.0,0.053,0.083,12.0,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-24,3607.0,172.0,134.0,176.0,11.0,7.571,79.666,3.799,2.96,3.887,0.243,0.167,1.27,,,,,,,,,54971.0,3307.0,1.214,0.073,2555.0,0.056,0.084,11.9,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-25,3780.0,173.0,146.0,185.0,9.0,8.0,83.487,3.821,3.225,4.086,0.199,0.177,1.22,,,,,,,,,57615.0,2644.0,1.273,0.058,2606.0,0.058,0.087,11.5,tests performed,,,,,,,,,,,,,,100.0,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-26,3892.0,112.0,150.429,192.0,7.0,8.571,85.96,2.474,3.322,4.241,0.155,0.189,1.17,,,,,,,,,59349.0,1734.0,1.311,0.038,2621.0,0.058,0.088,11.4,tests performed,,,,,,,,,,,,,,98.15,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-27,4003.0,111.0,151.714,197.0,5.0,8.714,88.412,2.452,3.351,4.351,0.11,0.192,1.13,,,,,,,,,61587.0,2238.0,1.36,0.049,2600.0,0.057,0.091,11.0,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-28,4127.0,124.0,156.571,207.0,10.0,8.571,91.15,2.739,3.458,4.572,0.221,0.189,1.1,,,,,,,,,64532.0,2945.0,1.425,0.065,2607.0,0.058,0.086,11.6,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-29,4285.0,158.0,163.0,214.0,7.0,8.857,94.64,3.49,3.6,4.726,0.155,0.196,1.08,,,,,,,,,67633.0,3101.0,1.494,0.068,2669.0,0.059,0.086,11.6,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-04-30,4428.0,143.0,141.857,218.0,4.0,7.571,97.798,3.158,3.133,4.815,0.088,0.167,1.05,,,,,,,,,70494.0,2861.0,1.557,0.063,2690.0,0.059,0.087,11.5,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,-1375.0,-1.34,-4.22,-30.3687673902605
ARG,South America,Argentina,2020-05-01,4532.0,104.0,132.143,225.0,7.0,7.0,100.095,2.297,2.919,4.969,0.155,0.155,1.05,,,,,,,,,73547.0,3053.0,1.624,0.067,2654.0,0.059,0.084,11.9,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-02,4681.0,149.0,128.714,237.0,12.0,7.429,103.386,3.291,2.843,5.234,0.265,0.164,1.08,,,,,,,,,75842.0,2295.0,1.675,0.051,2604.0,0.058,0.08,12.5,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-03,4783.0,102.0,127.286,246.0,9.0,7.714,105.639,2.253,2.811,5.433,0.199,0.17,1.1,,,,,,,,,77974.0,2132.0,1.722,0.047,2661.0,0.059,0.08,12.5,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-04,4887.0,104.0,126.286,260.0,14.0,9.0,107.936,2.297,2.789,5.742,0.309,0.199,1.13,,,,,,,,,80840.0,2866.0,1.785,0.063,2750.0,0.061,0.075,13.3,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-05,5020.0,133.0,127.571,264.0,4.0,8.143,110.874,2.937,2.818,5.831,0.088,0.18,1.17,,,,,,,,,84904.0,4064.0,1.875,0.09,2910.0,0.064,0.076,13.2,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-06,5208.0,188.0,131.857,273.0,9.0,8.429,115.026,4.152,2.912,6.03,0.199,0.186,1.22,,,,,,,,,88991.0,4087.0,1.965,0.09,3051.0,0.067,0.077,13.0,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-07,5371.0,163.0,134.714,282.0,9.0,9.143,118.626,3.6,2.975,6.228,0.199,0.202,1.26,,,,,,,,,92921.0,3930.0,2.052,0.087,3204.0,0.071,0.077,13.0,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-08,5611.0,240.0,154.143,293.0,11.0,9.714,123.927,5.301,3.404,6.471,0.243,0.215,1.32,,,,,,,,,96600.0,3679.0,2.134,0.081,3293.0,0.073,0.079,12.7,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-09,5776.0,165.0,156.429,300.0,7.0,9.0,127.571,3.644,3.455,6.626,0.155,0.199,1.36,,,,,,,,,100197.0,3597.0,2.213,0.079,3479.0,0.077,0.081,12.3,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-10,6034.0,258.0,178.714,305.0,5.0,8.429,133.269,5.698,3.947,6.736,0.11,0.186,1.4,,,,,,,,,102481.0,2284.0,2.263,0.05,3501.0,0.077,0.084,11.9,tests performed,,,,,,,,,,,,,,88.89,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-11,6278.0,244.0,198.714,314.0,9.0,7.714,138.658,5.389,4.389,6.935,0.199,0.17,1.43,,,,,,,,,106161.0,3680.0,2.345,0.081,3617.0,0.08,0.089,11.2,tests performed,,,,,,,,,,,,,,94.44,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-12,6563.0,285.0,220.429,319.0,5.0,7.857,144.953,6.295,4.868,7.046,0.11,0.174,1.43,,,,,,,,,109937.0,3776.0,2.428,0.083,3576.0,0.079,0.094,10.6,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-13,6879.0,316.0,238.714,329.0,10.0,8.0,151.932,6.979,5.272,7.266,0.221,0.177,1.42,,,,,,,,,114303.0,4366.0,2.525,0.096,3616.0,0.08,0.097,10.3,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-14,7134.0,255.0,251.857,353.0,24.0,10.143,157.564,5.632,5.563,7.796,0.53,0.224,1.41,,,,,,,,,118520.0,4217.0,2.618,0.093,3657.0,0.081,0.098,10.2,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-15,7479.0,345.0,266.857,356.0,3.0,9.0,165.184,7.62,5.894,7.863,0.066,0.199,1.42,,,,,,,,,122940.0,4420.0,2.715,0.098,3763.0,0.083,0.103,9.7,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-16,7805.0,326.0,289.857,363.0,7.0,9.0,172.384,7.2,6.402,8.017,0.155,0.199,1.43,,,,,,,,,126702.0,3762.0,2.798,0.083,3786.0,0.084,0.107,9.3,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-17,8068.0,263.0,290.571,373.0,10.0,9.714,178.193,5.809,6.418,8.238,0.221,0.215,1.45,,,,,,,,,129515.0,2813.0,2.861,0.062,3862.0,0.085,0.106,9.4,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-18,8371.0,303.0,299.0,382.0,9.0,9.714,184.885,6.692,6.604,8.437,0.199,0.215,1.49,,,,,,,,,133661.0,4146.0,2.952,0.092,3929.0,0.087,0.108,9.3,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-19,8809.0,438.0,320.857,393.0,11.0,10.571,194.559,9.674,7.087,8.68,0.243,0.233,1.52,,,,,,,,,139277.0,5616.0,3.076,0.124,4191.0,0.093,0.11,9.1,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-20,9283.0,474.0,343.429,403.0,10.0,10.571,205.028,10.469,7.585,8.901,0.221,0.233,1.55,,,,,,,,,145156.0,5879.0,3.206,0.13,4408.0,0.097,0.114,8.8,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-21,9931.0,648.0,399.571,416.0,13.0,9.0,219.34,14.312,8.825,9.188,0.287,0.199,1.57,,,,,,,,,151079.0,5923.0,3.337,0.131,4651.0,0.103,0.122,8.2,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-22,10649.0,718.0,452.857,433.0,17.0,11.0,235.198,15.858,10.002,9.563,0.375,0.243,1.57,,,,,,,,,156782.0,5703.0,3.463,0.126,4835.0,0.107,0.131,7.6,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-23,11353.0,704.0,506.857,445.0,12.0,11.714,250.747,15.549,11.195,9.828,0.265,0.259,1.55,,,,,,,,,161598.0,4816.0,3.569,0.106,4985.0,0.11,0.137,7.3,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-24,12076.0,723.0,572.571,452.0,7.0,11.286,266.715,15.968,12.646,9.983,0.155,0.249,1.51,,,,,,,,,165328.0,3730.0,3.651,0.082,5116.0,0.113,0.141,7.1,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-25,12628.0,552.0,608.143,467.0,15.0,12.143,278.907,12.192,13.432,10.314,0.331,0.268,1.45,,,,,,,,,169502.0,4174.0,3.744,0.092,5120.0,0.113,0.145,6.9,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-26,13228.0,600.0,631.286,484.0,17.0,13.0,292.159,13.252,13.943,10.69,0.375,0.287,1.4,,,,,,,,,174456.0,4954.0,3.853,0.109,5026.0,0.111,0.152,6.6,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-27,13933.0,705.0,664.286,500.0,16.0,13.857,307.729,15.571,14.672,11.043,0.353,0.306,1.36,,,,,,,,,180439.0,5983.0,3.985,0.132,5040.0,0.111,0.156,6.4,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
ARG,South America,Argentina,2020-05-28,14702.0,769.0,681.571,508.0,8.0,13.143,324.714,16.984,15.053,11.22,0.177,0.29,1.33,,,,,,,,,186459.0,6020.0,4.118,0.133,5054.0,0.112,0.158,6.3,tests performed,,,,,,,,,,,,,,90.74,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,,5.0,76.67,0.845,45276780.0,,,,
